01.01.10,01.01.20,01.02.10,01.02.20,01.02.30,01.02.40,01.03.10,01.03.20,01.03.30,01.04.10,01.20.10,01.20.20,01.61.10,01.81.10,01.81.20,01.82.10,01.82.20,01.82.30,01.83.10,01.83.20,01.83.30,01.84.10,01.85.10,01.86.10,01.88.10,01.88.20,01.H,02.01.10,02.01.20,02.02.10,02.02.20,02.02.30,02.02.40,02.03.10,02.03.20,02.03.30,02.04.10,02.62.10,02.81.10,02.81.20,02.82.10,02.82.20,02.82.30,02.83.10,02.83.20,02.83.30,02.84.10,02.85.10,02.86.10,02.H,03.01.10,03.01.20,03.02.10,03.02.20,03.02.30,03.02.40,03.03.10,03.03.20,03.03.30,03.04.10,03.62.10,03.81.10,03.81.20,03.82.10,03.82.20,03.82.30,03.83.10,03.83.20,03.83.30,03.84.10,03.85.10,03.86.10,03.H,04.05.10,04.63.10,04.64.10,04.65.10,04.82.10,04.82.20,04.82.30,04.83.10,04.83.20,04.83.30,04.84.10,04.85.10,04.86.10,04.88.10,04.88.20,04.H,05.01.10,05.01.20,05.02.10,05.02.20,05.02.30,05.02.40,05.03.10,05.03.20,05.03.30,05.04.10,05.06.10,05.06.20,05.06.30,05.07.10,05.07.20,05.07.30,05.07.40,05.15.10,05.81.10,05.81.20,05.82.10,05.82.20,05.82.30,05.83.10,05.83.20,05.83.30,05.84.10,05.85.10,05.86.10,05.H,06.08.10,06.08.20,06.08.30,06.81.10,06.81.20,06.82.10,06.82.20,06.82.30,06.83.10,06.83.20,06.83.30,06.84.10,06.85.10,06.86.10,06.88.10,06.H,07.66.20,07.67.10,07.67.20,07.68.10,07.69.10,07.70.10,07.71.10,07.71.20,07.80.10,07.80.20,07.87.10,07.88.10,07.88.20,07.H,08.09.10,08.09.20,08.10.10,08.10.20,08.10.30,08.11.10,08.11.15,08.11.20,08.11.30,08.11.40,08.11.50,08.11.60,08.11.70,08.11.80,08.11.90,08.12.10,08.13.10,08.13.20,08.13.30,08.13.40,08.13.50,08.14.10,08.14.20,08.72.10,08.75.10,08.83.10,08.83.20,08.83.30,08.84.10,08.85.10,08.86.10,08.88.10,08.88.20,08.H,09.01.10,09.01.20,09.02.10,09.02.20,09.02.30,09.02.40,09.03.10,09.03.20,09.03.30,09.81.10,09.81.20,09.82.10,09.82.20,09.82.30,09.83.10,09.83.20,09.83.30,09.84.10,09.85.10,09.86.10,09.89.10,09.H,10.39.10,10.39.20,10.39.30,10.83.10,10.83.20,10.83.30,10.84.10,10.85.10,10.86.10,10.H,11.32.10,11.33.10,11.82.10,11.82.20,11.82.30,11.83.10,11.83.20,11.83.30,11.84.10,11.85.10,11.86.10,11.H,12.35.10,12.35.20,12.35.30,12.35.40,12.35.50,12.35.60,12.35.70,12.36.10,12.82.10,12.82.20,12.82.30,12.83.10,12.83.20,12.83.30,12.85.10,12.86.10,12.H,13.31.10,13.31.20,13.31.30,13.38.10,13.38.20,13.82.10,13.82.20,13.82.30,13.H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1811,20120305,W,,20120305,Burgemeester Röellstr,Burgemeester RÈoellstraat,20,,,,1064BN,Snellendam,1811011200020001,1811201200020001,,,,,,,,,I,,,,,,20120305,20120305,,,58,1627082585,,Pietje,,,Verstraten,19941130,0299,6030,0299,1 A1106,,,,,,,,19941130,19941130,,09,,,,,,,,,,,,,,,,,,,,,,,PN,NA1260787,20061229,B0226,20111229,20110503,V,,0226,20061229,aanvraagformulier,,,,20110503,20110503,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0226,19920105,W,,19920105,Zonegge,,1,,,,6901KT,,,,,,,,,,,,A,,,,,,19920105,19940501,,,58,8189154595,999992892,Marietje,,,Verstraten,19941129,0299,6030,,,0226,19941201,PL gerelateerde,,,,,19941201,19941201,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0202,19840615,W,,19840615,Zonnebloemstraat,,10,,,,6841BH,,,,,,,,,,,,A,,,,,,19840615,19940501,,,58,8189154595,,Marietje,,,Verstraten,19941129,0299,6030,0299,1 A1105,,,,,,,,19941129,19941129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0363,19650612,W,,19650612,Eerste Anjeliersdwstr,,35,,,,1015NR,,,,,,,,,,,,A,,,,,,19650612,19940501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7957469568,999991267,Anita,,,Goulouse,19931226,0344,6030,V,,,E,,,0599,19940310,PKA,,,,,19931226,19951001,,,,,,Marga,,,Pal,19610124,0344,6030,V,19931226,,,0599,19940310,PK,,,,,19931226,19940310,,7163241090,999994104,Arnold,,,Goulouse,19600309,0599,6030,M,19931226,,,0599,19940310,PK,,,,,19931226,19951001,,0001,017,,,,,,,,,,19931226,19940310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19940310,0599,0,,,0003,20160901171500000,P,,,,0599,19931226,W,,19931226,Heer Daniëlstraat,Heer DaniÈelstraat,4,,,,3073DD,Rotterdam,0599010056000401,0599200056000401,,,,,,,,,T,,,,,,20110205,20110205,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NI,ID1234566,20080111,B0599,20130111,,,,0599,20080122,Aanvraagformulier,,,,20080111,20080122,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0599,19931226,W,,19931226,Heer Daniëlstraat,,4,,,,3073DD,,,,,,,,,,,,A,,,,,,19931226,19940310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7371785809,999995133,Joanna Hendrika Arnolda,,,Grooten,19560321,0947,6030,V,,,E,,,0363,20071126,Gewijzigde vulling burgerservicenummer,,,,,20071126,20071126,,,51,,,Hendrika Hermina,,,Klappers,19260325,0283,6030,V,19560321,,,0363,19920508,PK,,,,,00000000,19920508,,,,Arnoldus Marinus,,,Grooten,19230818,0947,6030,M,19560321,,,0363,19920508,PK,,,,,00000000,19920508,,0001,001,,,,,,,,,,00000000,19920508,,,,,,Marinus Anton,,van der,Lee,19520311,0344,6030,M,,,,19861201,0251,6030,S,H,,,0363,19920508,PK,,,,,19861201,19920508,55,,,,,,,,,,,,,,,,,,,,19920508,0363,0,,,0005,20160901123600000,P,,,,0363,19920508,W,,19971020,Saffierstraat,,9,,,,1074GH,,,,,,,,,,,,W,,,,,,19971020,19971030,,,58,,,Henrieka Petronella Jeanne,,van der,Lee,19840912,0289,6030,,,0363,19920508,PK,,,,,19840912,19920508,,,,,,,,,,,,,,,,,,,,,,,,,PN,IVR409029,20110218,B0363,20160218,,,,0363,20110225,Aanvraagformulier reisdocument,,,,20110218,20110225,,,,,,,,,,
7371785809,,Joanna Hendrika Arnolda,,,Grooten,19560321,0947,6030,V,,,E,,,0363,19920508,PKA,,,,,00000000,19920508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marinus Anton,,van der,Lee,19520311,0344,6030,M,19841022,0251,6030,,,,,H,,,0363,19920508,PK,,,,,19841022,19920508,05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0363,19920508,W,,19920508,Saffierstraat,,1,,,,1074GH,,,,,,,,,,,,A,,,,,,19920508,19920508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Antonius Johannes Maria,,,Eijt,19510220,0803,6030,M,,,,19830418,0518,6030,S,H,,,0363,19920508,PK,,,,,19830418,19920508,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Antonius Johannes Maria,,,Eijt,19510220,0803,6030,M,19751128,0518,6030,,,,,H,,,0363,19920508,PK,,,,,19751128,19920508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9207607517,999992089,Mirik,,de,Jager,20100101,0530,6030,M,,,E,0530,1AA0011,,,,,,,,20100101,20100101,,,,1496095901,999990494,Estrella,,de,Jager,19940101,0530,6030,V,20100101,0530,1AA0011,,,,,,,,20100101,20100101,,,,,,,,,,,,,0530,1AA0011,,,,,,,,20100101,20100101,,0001,017,,,,,,,,,,20100101,20100101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20100101,,0,,,0006,20160901123600000,,,,,0530,20100101,W,,20100101,Smitsweg,Smitsweg,1,,,,3222AG,Hellevoetsluis,0530010002101221,0530200002141221,,,,,,,,,T,,,,,,20110205,20110205,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,20100101,20100101,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0530,20100101,W,,20100101,Smitsweg,,1,,,,3222AG,,,,,,,,,,,,G,,,,,,20100101,20100101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5945425703,999990111,Cees,,,Leclercq ,19611002,Antwerpen,5010,M,,,E,,,0518,19940810,PKA,,,,,19611002,19951001,,,,,,Hillegonda,,,Mertens  ,19380404,Antwerpen,5010,V,19611002,,,0518,19940810,PK,,,,,19611002,19940810,,,,Frederick,,,Leclercq ,19370903,Antwerpen,5010,M,19611002,,,0518,19940810,PK,,,,,19611002,19940810,,0068,301,,,0518,20160205,[ 1234@567A ],,,,,20160205,20160205,,,04,3520682052,999990081,Paula,,,Gonzalez,19620528,Madrid,6037,V,19850328,0344,6030,,,,,H,,,0518,19940812,PL gerelateerde,,,,,19940812,19951001,55,,,,,,,,,,,,,,,,,,,,19940810,0518,0,,,0004,20160817000000000,P,,,,0518,20160816,W,,20160816,Laan van Meerdervoort,Laan van Meerdervoort,1,G,,,2517AA,'s-Gravenhage,0518010000714998,0518200000714997,,,,,,,5002,20120301,I,,,,,,20160816,20160817,,,58,3214067957,999994876,Wesley,,,Leclercq,19880705,0518,6030,,,0518,19940811,PL gerelateerde,,,,,19940811,19951001,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0052,301,,,0518,20160215,Belgische ID-Kaart [771210/*594],,,,,19611002,20160301,,,,,,Paula,,,Gonzalez,19620528,Madrid,6037,V,19850328,0344,6030,,,,,H,,,0518,19940810,PK,,,,,19850328,19940810,05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0518,19871127,W,,20120301,Zuidwal,Zuidwal,13,,,,2512XS,'s-Gravenhage,0518010000513413,0518200000513412,,,,,,,5002,20120301,I,,,,,,20120301,20120301,,,58,,,Wesley,,,Leclercq,19880705,0518,6030,,,0518,19940810,PK,,,,,19880705,19940810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6504167870,999991905,Linda,,,Haglund,19630905,Stockholm,5039,V,,,,19830328,0344,6030,S,H,,,0518,19940812,PL gerelateerde,,,,,19940812,19951001,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0518,19871127,,,,,,,,,,,,,,,5002,19941015,,,,,,I,,,,,,19941015,19941016,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Linda,,,Haglund,19630905,Stockholm,5039,V,,,,19830328,0344,6030,S,H,,,0518,19940810,PK,,,,,19830328,19940810,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0518,19871127,W,,19871127,Zuidwal,,13,,,,2512XS,,,,,,,,,,,,A,,,,,,19871127,19940810,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Linda,,,Haglund,19630905,Stockholm,5039,V,19820328,0344,6030,,,,,H,,,0518,19940810,PK,,,,,19820328,19940810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0344,19611002,W,,19611002,Paramaribostraat,,19,,,,3531KP,,,,,,,,,,,,A,,,,,,19611002,19940810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5832635813,999990913,Jérôme G J P R C 17 Mai Joannes Jantje KarelTheo Jindrich IV Willem Tikan dICKsen Roeland Jan P@r Jan Peter,,uijt te de,St.James St. Helier-Mc.Arthur,19880517,0394,6030,M,,,E,,,0394,19940930,PKA,,,,,19880517,19940930,,,,,,Jeroma,,uijt te de,St.James St. Helier-Mc.Arthur,19700707,0394,6030,V,19880517,,,0394,19940930,PK,,,,,19880517,19940930,,,,,,,,,,,,,,,0394,19940930,PK,,,,,19880517,19940930,,0001,017,,,,,,,,,,19880517,19940930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19940930,0394,7,,,0005,20160901123600000,P,,,,0394,19880517,W,,19880517,Graan voor Visch,,15201,,,by,2132EA,,,,,,,,,,,,A,,,,,,19880517,19940930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1812634602,000009854,Eleonora,,de,Crooy,19691227,0947,6030,V,,,E,,,0518,19940310,PKA,,,,,19691227,19951001,,,,,,Angelina,,de,Crooy,19450409,0947,6030,V,19691227,,,0518,19940310,PK,,,,,19691227,19940310,,,,,,,,,,,,,,,0518,19940310,PK,,,,,19691227,19940310,,0001,001,,,,,,,,,,19691227,19940310,,,,2610928349,999994980,Christoffel,,,Vermeer,19660302,0518,6030,M,19901111,0518,6030,,,,,H,,,0518,19940310,PK,,,,,19901111,19951001,,,,,,,,,,,,,,,,,,,,,19940310,0518,0,,,0004,20160901132009000,P,,,,0518,19901201,W,,19901201,Loosduinse Hoofdstraat,Loosduinse Hoofdstraat,281,A,,,2552AD,'s-Gravenhage,0518010200281001,0518200200281001,,,,,,,,,T,,,,,,20091101,20091101,,,58,6042985984,999994979,Johan,,,Vermeer,19991208,0518,6030,0518,1 A0015,,,,,,,,19991208,19991209,,,,,,,,,,,,,,,,,,,,,,,,,PN,IU3058633,20110110,B0518,20160110,,,,0518,20110117,Aanvraagformulier,,,,20110110,20110117,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0518,19901201,W,,19901201,Loosduinse Hoofdstraat,,281,a,,,2552AD,,,,,,,,,,,,A,,,,,,19901201,19940310,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0947,19691227,W,,19691227,Sef Pernotlaan,,40,,,,6114MA,,,,,,,,,,,,A,,581100,19940310,,,19691227,19940310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697295490,000009908,Iñes María Núria,,de,Velázquez,19350915,Cabañes de Esgueva,6037,V,,,E,,,0518,19940930,PK,,,,,19800107,19951001,,,,,,Loída Iñes Maria,,de,Casas,19181111,València,6037,V,19350915,,,0518,19940930,PK,,,,,19350915,19940930,,,,Luís García,,de,Velázquez,19140628,Sevilla,6037,M,19350915,,,0518,19940930,PK,,,,,19350915,19940930,,0077,301,,,0518,19800106,Spaans paspoort,,,,,19350915,19940930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19940930,0518,0,,,0005,20160901123600000,P,,,,0363,20000609,B,,20090105,Ibizastraat,,42,,,,1060TB,,,,,,,,,,6037,19800106,M,,,,,,20090105,20090105,,,58,,,,,,,,,,,,,,,,,,,,,,,29,,20010401,,,,,20010401,20010521,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0363,20000609,W,,20000609,Ibizastraat,,42,,,,1060TB,,,,,,,,,,6037,19800106,I,,,,,,20000609,20000612,,,58,,,,,,,,,,,,,,,,,,,,,,,16,,19890510,,,,,19890510,19960312,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0518,19800106,W,,19800106,Madridweg,,67,,,,2548VK,,,,,,,,,,6037,19800106,I,,,,,,19800106,19940930,,,,,,,,,,,,,,,,,,,,,,,,,,14,,19890510,,,,O,19890510,19960115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3842696890,999993604,Jan,,,Moes,19980611,0363,6030,M,,,E,,,0363,20071126,Gewijzigde vulling burgerservicenummer,,,,,20071126,20071126,,,51,,,,,,,,,,,,0363,1AA1234,,,,,,,,19980611,19980611,,,,,,,,,,,,,0363,1AA1234,,,,,,,,19980611,19980611,,0001,017,,,,,,040000,19980611,,,19980611,19980611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19980611,,0,,,0006,20160901123600000,,,,,0363,19980611,W,,20110211,Gerrit van der Veenstr,,75,,1,,1077DS,,,,,,,,,,,,G,,,,,,20110211,20110214,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3842696890,,Jan,,,Moes,19980611,0363,6030,M,,,E,0363,1AA1234,,,,,,,,19980611,19980611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0363,19980611,W,,19980611,Albrecht Dürerstraat,,1,,1,,1077LS,,,,,,,,,,,,A,,,,,,19980611,19980611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3863040540,999993367,,,El,Nawal Hussein Mohamed,19790226,Mogadishu,6013,V,,,E,,,0297,20071126,Gewijzigde vulling Burgerservicenummer,,,,,20071126,20071126,,,51,,,,,,.,,,,M,00000000,,,0951,19970527,.,,,,,00000000,19970527,,,,,,,.,,,,V,00000000,,,0951,19970527,.,,,,,00000000,19970527,,0000,311,,,,,,,,,,00000000,19970527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19970515,,0,,,0011,20170727013501000,,,,,0297,20000720,W,Zaltbommel,20000720,Pr van Oranjestraat,,50,,,,5301RC,Zaltbommel,0297010010016001,0297200010016001,,,,,,,5048,19970515,T,,,,,,20111101,20111101,,,58,,,,,,,,,,,,,,,,,,,,,,,98,,20040520,,,,,20060420,20060421,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3863040540,,,,El,Nawal Hussein Mohamed,19790226,Mogadishu,6013,V,,,E,,,0951,19970527,verklaring ex art 36 Wet GBA,,,,,00000000,19970527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0297,20000720,W,Zaltbommel,20000720,Pr van Oranjestraat,,50,,,,5301RC,,,,,,,,,,5048,19970515,I,,,,,,20000720,20000802,,,58,,,,,,,,,,,,,,,,,,,,,,,98,,20000113,,,,,20060419,20060420,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0716,19981123,W,Tholen,19981123,Touwslagersdreef,,44,,,,4691LV,,,,,,,,,,5048,19970515,O,,,,,,19981123,19981127,,,58,,,,,,,,,,,,,,,,,,,,,,,98,,19960401,,,,,20010208,20020220,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0951,19970515,W,Schimmert,19970515,Biesheuvel,,3,,,,6333BV,,,,,,,,,,5048,19970515,I,,,,,,19970515,19970527,,,,,,,,,,,,,,,,,,,,,,,,,,18,,20000329,,,,O,20000329,20000404,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,20000113,,,,,20000113,20000114,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,19981009,,,,O,19981009,19981012,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19960401,20001220,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,19960401,19990607,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,19960401,,,,O,19960401,19970604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
